User_ID,Subscription_Tier,Num_Logins,Num_Searches,Num_Card_Views,Num_API_Calls,Num_Exports,Num_Emails_Sent,Churned
USER_21655,Pro,11,23,42,92,3,5,0
USER_21656,Pro,6,23,51,110,0,3,0
USER_21657,Pro,9,24,50,88,2,5,0
USER_21658,Enterprise,21,53,0,2470,7,37,0
USER_21659,Enterprise,22,72,157,2525,9,34,0
USER_21660,Pro,13,21,77,110,0,4,0
USER_21661,Pro,8,24,46,102,1,4,1
USER_21662,Pro,7,31,43,105,2,2,0
USER_21663,Enterprise,21,45,153,2510,12,23,0
USER_21664,Pro,6,20,61,106,3,6,0
USER_21665,Enterprise,10,58,157,2486,8,19,0
USER_21666,Enterprise,25,47,150,2618,5,26,0
USER_21667,Pro,11,21,48,103,2,2,0
USER_21668,Pro,3,15,37,106,2,5,0
USER_21669,Pro,5,18,53,91,0,5,1
USER_21670,Pro,6,34,43,120,2,7,0
USER_21671,Pro,7,19,62,91,4,10,0
USER_21672,Pro,10,29,0,102,1,8,0
USER_21673,Pro,10,26,37,115,2,6,0
USER_21674,Pro,6,27,34,96,1,6,0
USER_21675,Enterprise,22,58,141,2470,0,27,0
USER_21676,Pro,12,0,43,104,1,2,0
USER_21677,Pro,10,23,48,88,1,3,0
USER_21678,Enterprise,22,57,176,2512,2,22,0
USER_21679,Pro,5,29,55,93,4,2,0
USER_21680,Enterprise,21,47,122,2421,7,20,0
USER_21681,Enterprise,23,0,132,2466,9,31,0
USER_21682,Pro,9,27,54,113,2,3,0
USER_21683,Pro,10,21,44,0,3,2,0
USER_21684,Pro,7,19,0,109,4,4,0
USER_21685,Pro,10,29,47,104,1,5,0
USER_21686,Pro,7,22,53,77,1,3,0
USER_21687,Enterprise,21,60,151,2489,12,35,0
USER_21688,Pro,7,22,52,98,1,3,1
USER_21689,Pro,7,22,55,106,4,9,0
USER_21690,Enterprise,22,70,147,2432,6,42,0
USER_21691,Enterprise,17,57,145,2498,5,21,0
USER_21692,Pro,7,21,58,110,0,8,0
USER_21693,Pro,6,29,40,101,2,5,0
USER_21694,Pro,7,20,42,98,4,3,0
USER_21695,Enterprise,16,60,135,0,9,41,0
USER_21696,Pro,7,25,53,122,1,6,0
USER_21697,Enterprise,18,54,155,2455,13,39,0
USER_21698,Pro,11,29,41,105,3,4,0
USER_21699,Enterprise,15,0,141,2519,11,25,0
USER_21700,Pro,8,0,51,79,7,3,0
USER_21701,Enterprise,12,67,153,2517,7,25,0
USER_21702,Enterprise,24,54,164,2414,11,39,0
USER_21703,Pro,6,23,38,109,1,4,0
USER_21704,Enterprise,19,58,173,2493,0,0,0
USER_21705,Enterprise,24,60,158,2458,15,30,0
USER_21706,Enterprise,20,64,139,2539,11,40,0
USER_21707,Pro,8,36,52,94,2,6,0
USER_21708,Pro,9,31,0,90,4,5,0
USER_21709,Enterprise,19,66,159,2501,9,28,0
USER_21710,Enterprise,22,56,150,2450,15,33,0
USER_21711,Pro,12,29,47,84,1,6,0
USER_21712,Enterprise,26,74,149,2502,10,32,0
USER_21713,Pro,5,34,54,114,0,8,0
USER_21714,Enterprise,28,65,154,2544,13,23,0
USER_21715,Pro,7,22,41,86,2,6,0
USER_21716,Pro,8,24,52,105,1,3,0
USER_21717,Pro,13,20,47,106,1,6,0
USER_21718,Pro,9,26,53,107,0,3,0
USER_21719,Pro,6,23,50,102,3,4,0
USER_21720,Pro,8,24,0,92,1,5,0
USER_21721,Pro,5,32,42,105,3,7,0
USER_21722,Pro,5,25,65,99,3,1,0
USER_21723,Enterprise,23,65,154,2517,10,29,0
USER_21724,Pro,8,21,53,94,1,4,0
USER_21725,Pro,13,0,48,96,2,7,0
USER_21726,Pro,11,0,49,95,0,3,0
USER_21727,Enterprise,26,61,150,2518,7,29,0
USER_21728,Enterprise,25,67,154,2424,10,29,0
USER_21729,Pro,12,23,45,93,2,4,0
USER_21730,Enterprise,25,63,138,2455,9,32,0
USER_21731,Enterprise,27,59,145,2489,6,21,0
USER_21732,Pro,11,22,50,118,1,5,0
USER_21733,Enterprise,24,71,148,2573,8,0,0
USER_21734,Pro,6,23,52,90,1,4,1
USER_21735,Pro,18,23,43,105,1,4,0
USER_21736,Pro,7,27,52,90,2,6,0
USER_21737,Pro,9,24,50,109,3,4,0
USER_21738,Pro,12,21,62,116,2,8,0
USER_21739,Pro,4,20,49,91,5,4,0
USER_21740,Pro,10,27,52,95,2,7,0
USER_21741,Pro,0,23,42,104,0,5,1
USER_21742,Pro,6,28,53,89,1,4,1
USER_21743,Pro,5,26,0,102,3,6,1
USER_21744,Pro,11,33,35,94,4,5,0
USER_21745,Enterprise,13,0,114,2478,11,25,0
USER_21746,Pro,9,25,45,98,2,3,0
USER_21747,Pro,11,33,49,95,2,4,0
USER_21748,Pro,12,27,49,126,2,5,0
USER_21749,Pro,9,20,62,0,2,1,0
USER_21750,Pro,5,29,53,94,3,4,0
USER_21751,Pro,4,31,44,96,1,2,0
USER_21752,Enterprise,26,59,151,2510,11,40,0
USER_21753,Pro,6,23,40,89,1,3,0
USER_21754,Pro,9,22,69,111,1,8,0
USER_21755,Pro,4,20,44,99,1,3,0
USER_21756,Enterprise,36,40,161,2409,9,30,0
USER_21757,Enterprise,26,47,147,2609,12,36,0
USER_21758,Pro,9,22,40,101,3,6,0
USER_21759,Pro,8,32,48,87,5,6,0
USER_21760,Enterprise,19,65,146,2502,13,22,0
USER_21761,Pro,5,23,50,106,3,8,1
USER_21762,Pro,11,27,31,109,1,6,0
USER_21763,Pro,10,26,48,104,5,0,1
USER_21764,Pro,10,29,49,102,3,2,0
USER_21765,Enterprise,27,51,170,2519,6,24,0
USER_21766,Enterprise,26,58,149,0,7,32,0
USER_21767,Enterprise,14,63,158,2480,9,0,0
USER_21768,Pro,13,19,41,92,3,6,0
USER_21769,Pro,12,27,73,97,4,2,0
USER_21770,Pro,7,21,51,75,2,9,0
USER_21771,Enterprise,18,62,0,2529,7,30,0
USER_21772,Enterprise,20,66,151,2539,5,24,0
USER_21773,Pro,10,23,44,109,4,5,0
USER_21774,Pro,10,30,49,93,2,6,0
USER_21775,Pro,9,20,37,112,0,4,0
USER_21776,Enterprise,20,59,143,2488,0,23,0
USER_21777,Pro,4,22,37,0,2,8,1
USER_21778,Pro,10,32,52,106,5,5,0
USER_21779,Pro,11,22,46,98,0,5,0
USER_21780,Pro,5,22,57,92,0,5,1
USER_21781,Enterprise,19,0,158,2461,13,40,0
USER_21782,Enterprise,17,75,140,2485,6,26,0
USER_21783,Enterprise,26,55,0,2563,7,41,0
USER_21784,Enterprise,20,65,136,2463,15,22,0
USER_21785,Pro,5,17,67,0,4,9,0
USER_21786,Pro,10,28,43,0,3,5,0
USER_21787,Pro,7,24,65,111,0,0,0
USER_21788,Enterprise,20,44,145,2443,7,0,0
USER_21789,Pro,3,24,48,86,2,5,0
USER_21790,Pro,7,30,0,0,4,6,0
USER_21791,Pro,3,24,55,114,2,7,0
USER_21792,Pro,4,28,55,107,3,4,0
USER_21793,Enterprise,29,58,148,2530,8,0,0
USER_21794,Enterprise,24,0,152,2454,6,33,0
USER_21795,Pro,4,33,62,89,3,5,0
USER_21796,Pro,7,27,34,105,0,4,0
USER_21797,Enterprise,18,50,160,2459,11,21,0
USER_21798,Enterprise,13,60,140,2559,7,35,0
USER_21799,Pro,9,24,52,101,6,4,0
USER_21800,Pro,8,21,50,113,2,8,1
USER_21801,Pro,9,18,47,109,2,5,0
USER_21802,Pro,4,25,62,110,2,3,0
USER_21803,Enterprise,19,60,154,2499,7,35,0
USER_21804,Pro,4,22,41,102,2,6,0
USER_21805,Pro,11,26,0,108,4,0,0
USER_21806,Pro,5,24,50,0,0,8,1
USER_21807,Pro,5,32,54,108,0,6,1
USER_21808,Pro,5,27,50,94,1,4,1
USER_21809,Pro,9,19,0,105,6,6,0
USER_21810,Pro,10,25,43,100,1,8,0
USER_21811,Pro,8,26,49,0,3,4,0
USER_21812,Pro,9,29,0,96,2,1,0
USER_21813,Pro,4,27,58,109,0,6,1
USER_21814,Pro,7,25,0,0,2,4,0
USER_21815,Pro,8,29,51,116,1,1,0
USER_21816,Pro,7,0,51,96,2,7,0
USER_21817,Pro,9,23,53,110,3,5,0
USER_21818,Enterprise,15,70,135,2553,3,0,0
USER_21819,Enterprise,22,57,154,2573,10,41,0
USER_21820,Pro,8,41,60,82,0,6,0
USER_21821,Enterprise,26,56,157,2575,7,30,1
USER_21822,Pro,13,26,51,94,2,9,0
USER_21823,Pro,5,20,41,79,2,5,0
USER_21824,Pro,7,15,58,79,2,6,0
USER_21825,Pro,9,25,38,108,2,6,0
USER_21826,Pro,4,27,57,96,3,6,0
USER_21827,Pro,0,28,54,99,3,7,0
USER_21828,Enterprise,18,61,151,2476,9,30,0
USER_21829,Pro,6,20,45,0,0,1,1
USER_21830,Pro,10,23,59,109,2,5,0
USER_21831,Pro,0,30,41,119,1,5,0
USER_21832,Pro,8,27,35,0,4,8,0
USER_21833,Enterprise,13,49,155,2485,10,28,0
USER_21834,Enterprise,15,45,144,2428,12,31,0
USER_21835,Enterprise,16,73,159,0,12,32,0
USER_21836,Pro,9,29,53,106,1,6,0
USER_21837,Pro,5,28,55,113,1,8,1
USER_21838,Pro,10,35,36,121,2,1,0
USER_21839,Pro,11,30,49,82,0,6,0
USER_21840,Pro,0,38,59,94,5,3,0
USER_21841,Enterprise,21,56,162,2439,10,25,0
USER_21842,Pro,5,20,39,104,4,6,0
USER_21843,Pro,8,23,49,107,2,6,0
USER_21844,Enterprise,22,57,133,2488,17,27,0
USER_21845,Enterprise,20,72,168,2594,13,27,0
USER_21846,Pro,5,33,50,115,3,8,1
USER_21847,Pro,8,28,54,106,1,5,0
USER_21848,Pro,4,25,48,101,2,3,1
USER_21849,Pro,4,20,40,91,3,1,0
USER_21850,Pro,8,34,60,105,2,8,0
USER_21851,Pro,10,18,31,89,3,6,0
USER_21852,Pro,4,26,45,102,0,1,0
USER_21853,Pro,10,24,52,0,3,5,0
USER_21854,Enterprise,14,74,149,2485,12,39,0
USER_21855,Enterprise,16,65,178,2489,9,34,0
USER_21856,Pro,8,19,58,95,1,4,0
USER_21857,Enterprise,21,66,154,2512,8,27,0
USER_21858,Pro,6,17,42,97,0,5,0
USER_21859,Pro,10,18,49,110,1,8,0
USER_21860,Pro,2,0,47,87,1,3,1
USER_21861,Pro,6,22,56,97,1,4,0
USER_21862,Pro,4,32,0,104,1,3,0
USER_21863,Enterprise,17,53,156,2412,16,23,0
USER_21864,Pro,7,25,51,114,0,4,1
USER_21865,Enterprise,23,62,163,2494,6,40,0
USER_21866,Pro,12,27,0,104,0,5,1
USER_21867,Pro,5,28,56,106,3,0,0
USER_21868,Pro,10,18,43,85,4,8,0
USER_21869,Pro,8,17,0,102,1,9,0
USER_21870,Pro,10,26,57,117,1,8,0
USER_21871,Pro,7,24,52,110,2,8,0
USER_21872,Pro,7,19,44,99,4,4,0
USER_21873,Pro,11,21,52,97,0,7,0
USER_21874,Pro,10,24,40,113,2,5,0
USER_21875,Pro,11,24,56,128,1,5,0
USER_21876,Pro,16,29,66,101,4,7,0
USER_21877,Enterprise,16,56,148,2521,9,27,0
USER_21878,Enterprise,20,0,156,2467,8,30,0
USER_21879,Pro,6,20,0,92,4,9,0
USER_21880,Pro,6,30,46,98,1,3,1
USER_21881,Pro,1,34,57,0,3,6,0
USER_21882,Enterprise,28,58,168,2491,11,25,0
USER_21883,Pro,7,25,46,100,6,7,0
USER_21884,Pro,7,25,64,106,2,5,0
USER_21885,Pro,11,21,56,96,1,6,0
USER_21886,Pro,8,29,51,104,0,6,0
USER_21887,Enterprise,22,64,160,2418,14,35,0
USER_21888,Enterprise,28,56,186,2460,0,37,0
USER_21889,Pro,14,26,51,103,2,3,0
USER_21890,Enterprise,22,76,133,2541,12,0,0
USER_21891,Pro,8,18,59,96,4,3,0
USER_21892,Enterprise,19,73,145,2532,13,32,0
USER_21893,Enterprise,15,54,185,2490,6,25,0
USER_21894,Pro,7,25,55,118,2,4,0
USER_21895,Enterprise,18,54,152,2367,11,31,0
USER_21896,Pro,4,30,63,100,3,2,0
USER_21897,Pro,8,21,51,93,2,3,0
USER_21898,Pro,14,30,51,114,2,3,0
USER_21899,Pro,10,21,0,96,2,3,0
USER_21900,Pro,10,24,40,101,1,3,0
USER_21901,Pro,7,27,58,0,2,3,0
USER_21902,Enterprise,22,62,131,2426,12,46,0
USER_21903,Pro,3,24,55,95,3,3,0
USER_21904,Pro,12,22,51,101,1,5,0
USER_21905,Pro,6,31,48,95,1,4,0
USER_21906,Pro,9,28,46,103,3,6,0
USER_21907,Pro,7,25,38,97,0,6,0
USER_21908,Pro,8,26,41,95,3,7,0
USER_21909,Enterprise,18,61,157,2511,12,28,0
USER_21910,Pro,5,36,51,101,1,4,0
USER_21911,Pro,5,26,44,0,0,7,0
USER_21912,Enterprise,24,56,159,0,7,31,0
USER_21913,Pro,9,27,45,104,0,7,0
USER_21914,Pro,8,33,48,89,1,5,0
USER_21915,Pro,7,0,47,102,1,12,0
USER_21916,Enterprise,16,56,157,2466,7,30,0
USER_21917,Enterprise,20,74,125,0,0,34,0
USER_21918,Enterprise,22,53,147,2534,11,24,0
USER_21919,Pro,9,23,42,104,0,4,0
USER_21920,Pro,10,21,60,100,0,4,0
USER_21921,Enterprise,0,61,139,2478,18,27,0
USER_21922,Pro,8,28,58,88,2,2,0
USER_21923,Pro,7,33,51,95,1,6,0
USER_21924,Enterprise,18,62,147,2471,8,33,0
USER_21925,Pro,6,19,41,86,5,2,0
USER_21926,Pro,11,26,56,96,2,4,0
USER_21927,Enterprise,11,60,163,2469,11,48,0
USER_21928,Pro,14,21,41,99,4,6,0
USER_21929,Pro,0,31,51,103,6,7,0
USER_21930,Enterprise,17,70,166,2566,15,26,0
USER_21931,Enterprise,13,49,140,0,12,32,0
USER_21932,Pro,10,20,53,104,0,4,0
USER_21933,Pro,9,27,55,115,0,3,0
USER_21934,Enterprise,17,63,157,2433,10,31,0
USER_21935,Pro,7,23,45,106,1,3,0
USER_21936,Pro,12,26,57,72,1,8,0
USER_21937,Pro,4,20,61,66,1,5,0
USER_21938,Enterprise,23,61,139,2454,12,28,0
USER_21939,Enterprise,18,62,137,0,0,41,0
USER_21940,Pro,6,20,40,95,3,5,0
USER_21941,Enterprise,25,52,151,2514,10,29,0
USER_21942,Enterprise,16,61,143,2532,11,33,0
USER_21943,Pro,7,15,42,122,3,6,0
USER_21944,Pro,7,31,48,95,4,8,0
USER_21945,Pro,6,25,55,100,2,6,0
USER_21946,Enterprise,21,47,164,2417,13,26,0
USER_21947,Pro,11,29,56,0,1,5,0
USER_21948,Pro,6,23,58,93,0,2,0
USER_21949,Pro,4,26,50,0,3,8,0
USER_21950,Pro,12,28,55,108,1,4,0
USER_21951,Enterprise,24,49,160,2588,11,23,0
USER_21952,Pro,5,30,49,102,3,7,0
USER_21953,Enterprise,17,65,138,2457,7,29,0
USER_21954,Pro,2,35,48,99,1,1,1
USER_21955,Pro,4,23,47,112,1,3,0
USER_21956,Enterprise,24,66,148,2592,8,37,0
USER_21957,Pro,5,35,46,94,1,3,0
USER_21958,Pro,10,28,50,100,2,6,0
USER_21959,Enterprise,24,67,141,2449,10,31,0
USER_21960,Pro,11,40,49,77,0,6,0
USER_21961,Pro,10,26,57,76,3,5,0
USER_21962,Pro,10,26,49,89,2,6,1
USER_21963,Pro,5,26,58,111,1,5,0
USER_21964,Enterprise,12,53,153,2473,10,27,0
USER_21965,Enterprise,20,53,149,2564,0,32,0
USER_21966,Pro,8,20,45,0,2,2,0
USER_21967,Enterprise,20,54,144,2451,12,25,0
USER_21968,Enterprise,13,75,148,2564,9,0,0
USER_21969,Pro,11,31,50,114,3,8,0
USER_21970,Pro,6,23,48,113,3,5,0
USER_21971,Pro,4,31,51,112,2,2,1
USER_21972,Enterprise,22,62,132,2452,10,38,0
USER_21973,Enterprise,9,46,147,2429,9,27,0
USER_21974,Pro,7,21,62,96,1,3,0
USER_21975,Enterprise,25,71,165,2432,10,20,0
USER_21976,Pro,6,0,44,105,2,3,0
USER_21977,Pro,6,27,59,91,0,7,0
USER_21978,Enterprise,21,57,150,2415,10,30,0
USER_21979,Pro,4,26,42,77,0,8,0
USER_21980,Pro,0,29,38,108,1,1,0
USER_21981,Pro,0,19,48,115,3,11,0
USER_21982,Pro,13,29,41,101,1,0,0
USER_21983,Pro,7,16,51,106,3,7,0
USER_21984,Pro,6,19,50,106,6,3,0
USER_21985,Enterprise,0,52,137,2493,7,34,0
USER_21986,Enterprise,0,55,158,2533,4,27,1
USER_21987,Pro,8,24,42,89,4,7,0
USER_21988,Pro,7,31,50,104,2,2,0
USER_21989,Enterprise,0,68,162,2418,0,0,0
USER_21990,Pro,9,21,43,95,2,3,0
USER_21991,Pro,13,19,0,0,0,3,0
USER_21992,Pro,5,27,44,84,1,3,0
USER_21993,Pro,10,20,53,111,3,0,1
USER_21994,Pro,10,29,51,92,3,5,0
USER_21995,Pro,13,22,48,109,2,0,0
USER_21996,Pro,9,20,52,88,2,7,0
USER_21997,Enterprise,17,55,151,2507,12,0,0
USER_21998,Enterprise,15,47,140,2453,7,32,0
USER_21999,Pro,3,24,45,91,0,4,0
USER_22000,Enterprise,24,60,195,2507,3,31,0
USER_22001,Pro,6,31,53,99,0,3,0
USER_22002,Pro,7,30,45,112,2,5,0
USER_22003,Enterprise,24,55,141,2567,17,36,0
USER_22004,Pro,0,18,55,93,2,8,0
USER_22005,Pro,4,22,48,88,1,5,0
USER_22006,Pro,7,26,47,105,2,4,0
USER_22007,Enterprise,21,0,135,2501,8,27,0
USER_22008,Pro,11,0,46,97,1,7,0
USER_22009,Enterprise,17,84,155,2520,15,38,0
USER_22010,Enterprise,31,56,159,2478,7,37,0
USER_22011,Enterprise,26,0,163,0,12,27,0
USER_22012,Pro,10,20,49,102,2,2,1
USER_22013,Pro,7,26,48,104,1,7,0
USER_22014,Pro,10,21,47,86,2,4,0
USER_22015,Pro,11,21,44,103,4,4,0
USER_22016,Enterprise,10,58,137,2477,9,29,0
USER_22017,Pro,8,24,46,94,4,3,0
USER_22018,Enterprise,22,59,0,2522,3,27,0
USER_22019,Pro,9,26,44,107,3,8,0
USER_22020,Enterprise,15,74,162,2540,14,28,0
USER_22021,Pro,5,25,45,97,3,7,0
USER_22022,Pro,15,28,45,95,3,9,0
USER_22023,Enterprise,16,53,155,2526,12,36,0
USER_22024,Pro,8,25,53,103,2,3,0
USER_22025,Pro,10,0,67,99,1,6,0
USER_22026,Pro,12,32,54,98,2,5,0
USER_22027,Pro,9,27,53,114,1,4,0
USER_22028,Enterprise,28,49,138,0,0,33,0
USER_22029,Enterprise,21,59,162,2563,9,39,0
USER_22030,Pro,7,16,58,103,2,4,0
USER_22031,Pro,11,21,58,114,3,7,0
USER_22032,Pro,8,30,45,124,1,6,0
USER_22033,Enterprise,25,54,139,2528,8,27,0
USER_22034,Enterprise,23,50,147,2587,5,31,0
USER_22035,Enterprise,16,69,0,0,10,31,0
USER_22036,Pro,11,34,44,94,2,2,0
USER_22037,Pro,0,29,54,116,5,1,0
USER_22038,Pro,10,30,51,117,2,2,0
USER_22039,Pro,16,14,43,98,4,7,0
USER_22040,Enterprise,21,53,160,2566,14,33,0
USER_22041,Pro,4,28,49,88,1,3,0
USER_22042,Enterprise,17,51,164,2504,0,21,0
USER_22043,Pro,9,30,59,96,2,8,0
USER_22044,Enterprise,13,56,162,2471,13,25,0
USER_22045,Pro,7,22,47,89,1,6,0
USER_22046,Pro,6,21,52,86,2,6,0
USER_22047,Pro,5,31,52,98,0,2,1
USER_22048,Enterprise,16,62,169,2488,8,31,0
USER_22049,Pro,10,18,51,107,3,7,1
USER_22050,Enterprise,14,64,0,2429,11,20,0
USER_22051,Pro,7,21,53,91,2,3,0
USER_22052,Pro,7,34,59,0,1,8,0
USER_22053,Enterprise,27,57,0,2502,16,36,0
USER_22054,Pro,0,25,52,97,0,5,0
USER_22055,Pro,9,28,41,96,1,5,0
USER_22056,Pro,8,32,47,87,0,1,1
USER_22057,Enterprise,20,75,155,2486,16,26,0
USER_22058,Pro,9,24,58,102,0,3,0
USER_22059,Pro,11,28,64,99,4,5,0
USER_22060,Pro,11,20,47,0,7,2,0
USER_22061,Pro,12,17,49,107,5,4,0
USER_22062,Pro,7,25,67,96,2,4,0
USER_22063,Pro,3,34,47,112,2,3,0
USER_22064,Enterprise,18,70,154,2607,4,24,0
USER_22065,Pro,7,28,0,101,0,3,1
USER_22066,Enterprise,18,58,190,2432,12,31,1
USER_22067,Enterprise,22,58,147,2498,11,32,0
USER_22068,Enterprise,20,59,157,2527,13,30,0
USER_22069,Pro,9,25,48,107,0,4,0
USER_22070,Pro,12,25,52,102,3,6,0
USER_22071,Enterprise,0,70,161,2461,9,18,0
USER_22072,Pro,12,23,55,102,2,10,0
USER_22073,Pro,6,28,42,114,2,3,0
USER_22074,Enterprise,21,67,163,2493,12,20,0
USER_22075,Pro,6,35,54,98,5,6,0
USER_22076,Pro,6,15,51,92,2,3,0
USER_22077,Pro,9,0,46,97,1,3,0
USER_22078,Enterprise,19,0,154,2522,18,31,0
USER_22079,Pro,5,28,49,99,1,7,0
USER_22080,Enterprise,16,0,121,2551,6,35,0
USER_22081,Pro,9,33,42,93,0,4,0
USER_22082,Pro,4,25,46,105,5,3,0
USER_22083,Pro,5,27,57,103,1,4,0
USER_22084,Pro,14,16,41,116,0,6,0
USER_22085,Pro,7,21,50,110,2,2,0
USER_22086,Pro,11,23,49,108,2,4,0
USER_22087,Enterprise,22,58,128,2425,8,29,0
USER_22088,Pro,0,21,50,103,5,6,0
USER_22089,Pro,4,27,39,98,3,0,1
USER_22090,Pro,7,24,47,104,4,4,0
USER_22091,Enterprise,23,51,0,2428,11,25,1
USER_22092,Pro,9,15,49,93,2,2,0
USER_22093,Pro,8,21,55,105,2,9,0
USER_22094,Enterprise,21,74,139,2499,13,33,0
USER_22095,Pro,5,25,49,105,3,6,0
USER_22096,Pro,5,24,49,109,6,1,0
USER_22097,Pro,4,23,50,118,5,4,0
USER_22098,Enterprise,28,71,135,2485,8,23,0
USER_22099,Pro,9,18,59,108,2,5,0
USER_22100,Pro,8,21,46,104,1,4,0
USER_22101,Enterprise,23,66,160,2558,7,31,1
USER_22102,Pro,9,24,42,107,2,7,0
USER_22103,Enterprise,15,61,170,0,10,26,0
USER_22104,Pro,11,22,50,84,0,7,0
USER_22105,Pro,10,18,0,107,2,7,0
USER_22106,Pro,6,29,49,101,2,6,0
USER_22107,Pro,9,23,55,109,2,4,0
USER_22108,Pro,9,16,50,103,2,7,0
USER_22109,Pro,7,35,57,99,1,7,0
USER_22110,Pro,6,0,54,107,1,6,0
USER_22111,Enterprise,19,0,156,2478,17,26,0
USER_22112,Pro,10,35,42,105,0,4,0
USER_22113,Enterprise,12,73,153,2473,11,43,0
USER_22114,Enterprise,13,63,153,2522,16,21,0
USER_22115,Enterprise,25,58,140,2507,11,32,0
USER_22116,Enterprise,12,54,156,2508,9,35,0
USER_22117,Pro,2,20,54,95,2,3,1
USER_22118,Enterprise,17,68,150,2478,6,30,0
USER_22119,Enterprise,23,57,134,2474,13,31,0
USER_22120,Enterprise,29,61,148,2484,5,43,0
USER_22121,Pro,7,14,38,116,2,7,0
USER_22122,Enterprise,27,68,147,2446,7,30,0
USER_22123,Enterprise,18,67,158,2556,11,21,0
USER_22124,Enterprise,25,0,186,2512,11,28,0
USER_22125,Pro,14,24,56,108,2,6,0
USER_22126,Pro,8,27,33,82,3,8,0
USER_22127,Enterprise,29,59,148,2586,8,29,0
USER_22128,Pro,10,22,45,0,3,7,0
USER_22129,Pro,4,25,50,105,2,2,0
USER_22130,Enterprise,14,60,149,2511,16,23,0
USER_22131,Pro,8,32,56,0,1,6,0
USER_22132,Pro,10,24,59,106,2,8,0
USER_22133,Pro,9,21,47,99,0,4,0
USER_22134,Pro,5,30,49,106,1,0,0
USER_22135,Pro,8,13,60,84,1,1,0
USER_22136,Pro,5,20,41,100,2,0,0
USER_22137,Pro,10,26,46,110,2,7,0
USER_22138,Pro,7,26,35,91,2,7,0
USER_22139,Enterprise,19,59,155,2479,11,25,0
USER_22140,Pro,12,26,50,86,4,5,0
USER_22141,Pro,8,23,50,104,3,5,0
USER_22142,Pro,7,33,44,109,2,6,0
USER_22143,Enterprise,13,52,149,2465,17,39,0
USER_22144,Enterprise,20,65,171,2446,8,35,0
USER_22145,Pro,8,27,54,126,2,4,0
USER_22146,Pro,0,21,58,105,4,3,0
USER_22147,Pro,8,25,41,88,0,8,0
USER_22148,Enterprise,23,58,167,2445,8,29,0
USER_22149,Pro,7,32,52,87,0,4,1
USER_22150,Pro,9,18,32,93,2,3,0
USER_22151,Enterprise,17,71,152,0,8,25,0
USER_22152,Enterprise,18,70,122,2427,7,36,0
USER_22153,Pro,6,23,53,107,3,3,0
USER_22154,Enterprise,21,64,143,2376,7,25,0
USER_22155,Pro,11,25,43,100,4,4,0
USER_22156,Enterprise,19,62,134,2517,16,30,0
USER_22157,Pro,18,18,40,117,4,6,0
USER_22158,Pro,7,24,52,108,2,0,0
USER_22159,Pro,7,34,61,109,2,3,0
USER_22160,Pro,8,23,57,101,3,5,0
USER_22161,Pro,7,30,0,97,1,5,0
USER_22162,Pro,7,25,0,0,1,9,0
USER_22163,Pro,10,18,38,92,4,5,0
USER_22164,Pro,0,27,58,105,1,5,0
USER_22165,Enterprise,17,73,154,2490,16,28,0
USER_22166,Pro,6,21,0,87,1,8,0
USER_22167,Pro,9,24,51,92,2,7,0
USER_22168,Pro,5,21,61,96,3,3,0
USER_22169,Pro,4,17,50,0,1,6,0
USER_22170,Pro,3,18,61,107,2,3,0
USER_22171,Pro,12,21,39,92,6,5,0
USER_22172,Pro,7,15,54,106,5,7,0
USER_22173,Pro,13,27,51,111,3,3,0
USER_22174,Enterprise,8,67,175,2497,14,23,0
USER_22175,Pro,0,26,48,108,4,6,0
USER_22176,Pro,4,20,42,104,3,0,0
USER_22177,Pro,13,26,49,97,1,8,0
USER_22178,Enterprise,20,59,146,2451,11,39,0
USER_22179,Pro,9,21,54,104,5,2,0
USER_22180,Enterprise,15,60,154,0,14,31,0
USER_22181,Pro,10,25,54,103,1,4,0
USER_22182,Pro,5,24,49,0,1,10,0
USER_22183,Enterprise,24,52,137,2425,9,33,0
USER_22184,Enterprise,21,52,132,2392,11,42,0
USER_22185,Pro,10,26,49,111,0,5,1
USER_22186,Pro,4,18,43,121,1,9,0
USER_22187,Pro,5,0,42,99,3,3,0
USER_22188,Enterprise,18,57,153,2463,5,24,0
USER_22189,Pro,8,32,55,103,0,5,0
USER_22190,Pro,8,31,65,120,2,7,0
USER_22191,Pro,7,24,51,111,3,6,0
USER_22192,Pro,7,23,54,105,2,0,1
USER_22193,Pro,6,27,40,102,1,8,0
USER_22194,Pro,0,26,37,95,3,7,1
USER_22195,Pro,14,14,51,93,0,7,0
USER_22196,Pro,7,32,49,103,0,12,0
USER_22197,Pro,13,33,55,106,1,5,0
USER_22198,Pro,6,29,49,87,3,2,0
USER_22199,Pro,8,22,48,98,3,5,0
USER_22200,Pro,9,37,52,96,4,3,0
USER_22201,Pro,11,25,62,110,2,7,0
USER_22202,Pro,1,22,51,98,3,2,0
USER_22203,Enterprise,23,67,165,2472,12,25,0
USER_22204,Pro,7,26,48,105,1,8,0
USER_22205,Pro,5,26,43,109,3,4,0
USER_22206,Pro,9,25,53,92,3,5,0
USER_22207,Pro,7,33,57,111,0,9,0
USER_22208,Pro,9,27,53,113,1,7,0
USER_22209,Pro,10,0,55,103,1,2,0
USER_22210,Pro,7,30,48,105,1,13,0
USER_22211,Pro,10,20,39,93,3,4,0
USER_22212,Pro,7,28,0,110,1,7,0
USER_22213,Enterprise,19,59,133,2485,14,27,0
